"Format"	"EVNEW text 1.0.1"
"Created by"	"EVNEW 1.0.4"
"Number of resources"	1765
"Resource Type"	"ID"	"Name"	"Width"	"Height"	"Filename"	"End-of-resource"
"desc"	10605	"Molar"	"Each table in this bar is marked out for a different Azdgari raiding party, and woe betide anyone who sits at the wrong one."	-1	""	0x0000	"EOR"
"desc"	734	"Dirach"	"Temperate and self-sufficient, Dirach is one of the Azdgari's few permanently settled worlds, and one of their final retreats in times of great strife."	-1	""	0x0000	"EOR"
"desc"	735	"Toiy"	"Toiy is a good source of various ores which the Azdgari fall back on when income from raids is low. Things are quiet - this is obviously a good season for raiders."	-1	""	0x0000	"EOR"
"desc"	736	"Meagh"	"Fearless Azdgari raiders come to this world for occasional periods of relaxation. While planning future raids at the same time, of course."	-1	""	0x0000	"EOR"
"desc"	738	"Morin"	"Morin is the great armoury of the Azdgari. All spoils from raids on the Igadzra come here, before being distributed throughout Azdgari space."	-1	""	0x0000	"EOR"
"desc"	10610	"Morin"	"It is customary to bring an item of loot to this bar, with whoever brings the most impressive valuable getting all his drinks on the house for the evening."	-1	""	0x0000	"EOR"
"desc"	739	"Kirrim Prime"	"This world once contained nothing more than a minor scientific research station, until, due to the initiative of a human entrepreneur, it became the site of the biggest ski-resort in the galaxy. Now thousands of Miranu can be found visiting here all year round, and the scientists can be found looking extremely put out by the disturbance."	-1	""	0x0000	"EOR"
"desc"	10611	"Kirrim Prime"	"This bar is filled with Miranu families, just back from the slopes of Kirrim Prime."	-1	""	0x0000	"EOR"
"desc"	740	"Kayia"	"When the first Strandless exiles came to the South Tip, they were without any resources or colonies or allies. The natives of Kayia, though primitive, were in a position to help them, and it is through this combination of technology and resources that the South Tip avoided the kind of total anarchy that plagued the North Tip before the coming of the Miranu. The alliance has lasted to this day, and Kayans and Strandless have intermingled throughout the south tip over the centuries."	-1	""	0x0000	"EOR"
"desc"	10612	"Kayia"	"It is said that the Kayans knew nothing of alcohol at the time of the arrival of the Strandless. Clearly that has since changed."	-1	""	0x0000	"EOR"
"desc"	741	"South Tip Station"	"South Tip station is the base for the Kayan militia force, the toughest and most successful against renegades in the South Tip - though admittedly that isn't saying much."	-1	""	0x0000	"EOR"
"desc"	10613	"South Tip Station"	"In accordance with Kayan tradition, this bar is decorated with the skulls of dead renegades."	-1	""	0x0000	"EOR"
"desc"	743	"Igadzra"	"Lush, temperate Igadzra is the sort of planet on which every last person could live self-sufficient, independent lives. And, being Igadzra, they do, only seeking out other living beings out when in direst need."	-1	""	0x0000	"EOR"
"desc"	10615	"Igadzra"	"According to Igadzra tradition, you should go to places such as this if you are seeking help or prepared to offer it. It's almost always empty of course."	-1	""	0x0000	"EOR"
"desc"	744	"Histiri Station"	"Histiri station is the base for every cut-throat Strandless renegade in the area."	-1	""	0x0000	"EOR"
"desc"	10616	"Histiri Station"	"This bar has very few chairs. You suspect that most of the patrons must be careful sitting down in case they impale themselves on their own concealed weapons."	-1	""	0x0000	"EOR"
"desc"	745	"Bakoom"	"Bakoom is a highly tectonically-active world of earthquakes and volcanoes. Makes you wonder what idiots set up a colony here."	-1	""	0x0000	"EOR"
"desc"	746	"Notil"	"According to rumour, every inhabitant of Notil has a small treasure trove of bizarre items bought from traders from all over the galaxy. Of course, they never let anyone else see these hoards."	-1	""	0x0000	"EOR"
"desc"	748	"Pimre Station"	"Something about the close-mouthedness and secrecy of the crew of this station makes you think they have something to hide. On the other hand this is pretty typical behaviour for Igadzra."	-1	""	0x0000	"EOR"
"desc"	10620	"Pimre Station"	"Unusually there are actually Igadzra in this bar. They all sit alone and talk to no one, barely even the barman, however."	-1	""	0x0000	"EOR"
"desc"	749	"Ragni"	"The bountiful fields of Ragni could feed perhaps the entire Crescent, at least all of Igadzra space, but the Igadzra are naturally suspicious of eating food from other planets."	-1	""	0x0000	"EOR"
"desc"	750	"Outpost Rai"	"The Azdgari did not, of course, build this station, they captured from renegades some years ago and have yet to relinquish it. In the meantime, they find it a useful re-supply post for attacks on the Igadzra, or, more rarely, the local renegades."	-1	""	0x0000	"EOR"
"desc"	10622	"Outpost Rai"	"Looking out from this bar you can see Azdaras darting wildly about for the entertainment of the patrons."	-1	""	0x0000	"EOR"
"desc"	752	"Hrinix"	"This world is named for the squirrel-like animals it is famous for. The adorable, furry hirineeses are highly valued in many parts of the galaxy as pets."	-1	""	0x0000	"EOR"
"desc"	753	"Siqwe Prime"	"The gravity of this world is so heavy that even setting foot on it makes you feel exhausted."	-1	""	0x0000	"EOR"
"desc"	754	"Giniz"	"The heavily populated world of Giniz has a novel way of getting rid of its waste products, they all get fired at one of its moons. Thanks to this unique system, the atmosphere of Giniz is remarkably pleasant for an industrial world, except for those, rare, occasions when the shells of junk are not launched with quite enough power, when the world may experience several days of bizarre precipitation."	-1	""	0x0000	"EOR"
"desc"	10626	"Giniz"	"This bar is astonishingly, spotlessly clean. Pity there's no one here to appreciate it."	-1	""	0x0000	"EOR"
"desc"	755	"Nugh"	"Nugh is perhaps the most unpleasant world you have visited; seas of gunky mixtures of industrial waste lap around mountains of rusting metal - this moon is the trash can of the world of Giniz below. You are advised against leaving your spacecraft; the daring people you see sorting through the giant junkyard have all had any sense of smell surgically removed."	-1	""	0x0000	"EOR"
"desc"	756	"Diumin"	"The Azdgari based on this chilly world keep warm by raiding the Igadzra as much as possible."	-1	""	0x0000	"EOR"
"desc"	10628	"Diumin"	"The Azdgari in this bar sit clutching hot drinks, their teeth chattering rather unnecessarily."	-1	""	0x0000	"EOR"
"desc"	757	"Elridi"	"Another barren planet."	-1	""	0x0000	"EOR"
"desc"	759	"Station Raelion"	"This remote Igadzra station represents a token effort to bring Azdgari raiders to some sort of confrontation."	-1	""	0x0000	"EOR"
"desc"	10631	"Station Raelion"	"The eyes of every Igadzra warrior in this bar are on you, as if you were an Azdara that might flit out from under their gaze if it relented for a second."	-1	""	0x0000	"EOR"
"desc"	760	"Novita"	"Oddly the Igadzra have not colonised this world, nor have they allowed any Strandless to do so. You wonder why."	-1	""	0x0000	"EOR"
"desc"	761	"Neslaut"	"This small world is riddled with tunnels, in the depths of which dozens of renegade vessels are docked."	-1	""	0x0000	"EOR"
"desc"	10633	"Neslaut"	"This bar has clearly been the scene of many violent arguments. Either that or someone has been splashing an awful lot of red paint about."	-1	""	0x0000	"EOR"
"desc"	762	"Reban IV"	"A desert world, devoid of life."	-1	""	0x0000	"EOR"
"desc"	763	"Plame"	"This small Igadzra colony consists of many small buildings which are spread all across the world. Every so often a massive gout of flame shoots up from one of the little huts. Odd."	-1	""	0x0000	"EOR"
"desc"	764	"Pewit"	"Pewit, and its twin world of Croo, have between them all the necessary resources for building Igadzra ships. Unfortunately the inhabitants of the two worlds have this strange and total suspicion, or alternatively hatred, of one another, and for the most part refuse to work together."	-1	""	0x0000	"EOR"
"desc"	10636	"Pewit"	"The main feature of this bar is a huge telescope, which constantly observes goings-on on Croo."	-1	""	0x0000	"EOR"
"desc"	765	"Croo"	"Croo, and its twin world of Pewit, have between them all the necessary resources for building Igadzra ships. Unfortunately the inhabitants of the two worlds have this strange and total suspicion, or alternatively hatred, of one another, and for the most part refuse to work together."	-1	""	0x0000	"EOR"
"desc"	10637	"Croo"	"The main feature of this bar is a huge telescope, which constantly observes goings-on on Pewit."	-1	""	0x0000	"EOR"
"desc"	766	"Motif"	"Motif has one season - summer, and a hot summer at that. How and why its inhabitants manage to relentlessly pursue their existance in such a place is unfathomable to you."	-1	""	0x0000	"EOR"
"desc"	10638	"Motif"	"To your surprise there are actually Igadzra in this bar - probably because it is situated by the only oasis for miles around. They are all actively discussing the weather."	-1	""	0x0000	"EOR"
"desc"	767	"Tibidat"	"Tibidat is a world of contrasts; the squalid dwellings of the newly-exiled are dwarfed by the residences of those few Strandless who, by whatever means, attain some degree of prosperity."	-1	""	0x0000	"EOR"
"desc"	10639	"Tibidat"	"Welcome to the Tibidat spaceport bar - best Piffle Juice this side of the Crescent's rim."	-1	""	0x0000	"EOR"
"desc"	768	"Groned"	"This world is firmly under the heel of the renegades, all its surplus produce going to them."	-1	""	0x0000	"EOR"
"desc"	10640	"Groned"	"All conversation in this bar seems to take place either in muffled whispers or in clear, raised voices."	-1	""	0x0000	"EOR"
"desc"	769	"Hindros"	"This colony was set up an age ago by a group of idealists who went into self-enforced exile, wishing to escape the, then just beginning, Strand War. These idealists suffered just like everyone else, however, when the power of the renegades grew."	-1	""	0x0000	"EOR"
"desc"	771	"Obutes"	"The inhabitants of this moon are dedicated to cleansing the South Tip of renegades - starting with those in their own system, of course."	-1	""	0x0000	"EOR"
"desc"	10643	"Obutes"	"This bar is a popular haunt of bounty hunters, who blow to pieces any renegade who dares set foot over the threshold."	-1	""	0x0000	"EOR"
"desc"	772	"F-2795"	"A barren planet hidden deep in the Proxima Nebula, which is now the base for a mysterious Miranu scientific testing operation."	-1	""	0x0000	"EOR"
"desc"	10644	"DSN-2795"	"There are a few Miranu scientists in this bar, who seem to be using their cutlery in some bizarre representation of an experiment."	-1	""	0x0000	"EOR"
"desc"	773	"F-1314"	"This is a world of corrosive rains and choking dust storms."	-1	""	0x0000	"EOR"
"desc"	774	"F-1997"	"You are careful not to stay too long on this planet for fear the atmosphere will corrode your hull away."	-1	""	0x0000	"EOR"
"desc"	776	"S-570"	"This eminently habitable moon is devoid of any life larger than a rabbit."	-1	""	0x0000	"EOR"
"desc"	777	"S-8216"	"This moon passes regularly through F-8364's rings in its elliptical orbits, being bombarded as if by hailstones whenever it does so."	-1	""	0x0000	"EOR"
"desc"	778	"F-25"	"As you admire this beautiful world you marvel that such a place can exist in such a remote, bizarre area of space and at such distance from your home."	-1	""	0x0000	"EOR"
"desc"	779	"F-6392"	"A frozen world."	-1	""	0x0000	"EOR"
"desc"	780	"F-7264"	"This world is home to a wide variety of bizarre life-forms."	-1	""	0x0000	"EOR"
"desc"	782	"S-1119"	"The oceans of this little moon would not be as pleasant to swim in as they might appear."	-1	""	0x0000	"EOR"
"desc"	783	"New Tokyo"	"New Tokyo is a major industrial world, renowned for high productivity, quality and efficiency. New Tokyo's factories supply a lot of vital equipment to newly-colonised planets, and the planet's shipyards construct a considerable proportion of civilian human vessels."	-1	""	0x0000	"EOR"
"desc"	10655	"New Tokyo"	"This New Tokyo bar is a place of relaxing, ambient music and dangerously comfortable armchairs."	-1	""	0x0000	"EOR"
"desc"	784	"New Calcutta"	"Soon after it was colonised, New Calcutta was struck by a mysterious and deadly disease. Fortunately, thanks to the medical expertise of Miranu doctors from Himgro, a cure has been found. New Calcutta remains a minor colony world for the time being, barely surviving. However, at least it now has hope."	-1	""	0x0000	"EOR"
"desc"	785	"F-6572"	"A perfectly ordinary world."	-1	""	0x0000	"EOR"
"desc"	786	"S-1872"	"This is one of a pair of quite habitable seeming moons in this system."	-1	""	0x0000	"EOR"
"desc"	787	"S-7984"	"This is one of a pair of quite habitable seeming moons in this system. This particular moon also happens to be the location of a hidden Azdgari base. For as long as it remains undetected, you and the other members of this task force are making constant raids on enemy forces in the area."	-1	""	0x0000	"EOR"
"desc"	10659	"S-7984"	"This bar is filled with Azdgari planning devious raids, or dividing up the profits from loot."	-1	""	0x0000	"EOR"
"desc"	789	"Garit"	"This unremarkable moon features an abandoned and thoroughly demolished base, littered with the corpses of those busy looting it when it was blown up."	-1	""	0x0000	"EOR"
"desc"	790	"Gruzi"	"A rocky world with a craterous surface."	-1	""	0x0000	"EOR"
"desc"	791	"Verril Prime"	"This once pleasant UE colony world has been twice marred by a Voinian bombardment. Perhaps eventually settlers will trickle back here again."	-1	""	0x0000	"EOR"
"desc"	792	"Gorky"	"The world of Gorky once had a single human settlement; now nothing but ruins and wreckage remain."	-1	""	0x0000	"EOR"
"desc"	793	"F-9012"	"This world is marked with centuries of asteroid impacts, which have recently been added to by the impacts of parts of a station which, until recently, orbited the planet."	-1	""	0x0000	"EOR"
"desc"	794	"Diumin"	"This little world, once an Azdgari base, was hit by a surprise Zidagar attack, and its atmosphere transformed into toxic poison."	-1	""	0x0000	"EOR"

"Resource Type"	"ID"	"Name"	"AI Type"	"Government"	"Ship 1"	"Ship 2"	"Ship 3"	"Ship 4"	"Ship 5"	"Ship 6"	"Ship 7"	"Ship 8"	"Ship 9"	"Ship 10"	"Ship 11"	"Ship 12"	"Ship 13"	"Ship 14"	"Ship 15"	"Ship 16"	"Probability 1"	"Probability 2"	"Probability 3"	"Probability 4"	"Probability 5"	"Probability 6"	"Probability 7"	"Probability 8"	"Probability 9"	"Probability 10"	"Probability 11"	"Probability 12"	"Probability 13"	"Probability 14"	"Probability 15"	"Probability 16"	"Flags"	"Info Types"	"End-of-resource"
"dude"	275	"UE Warships"	3	196	418	418	419	431	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	40	35	20	5	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x8000	"EOR"
"dude"	276	"UE Interceptors"	4	196	417	417	417	418	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25	25	25	25	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x8000	"EOR"
"dude"	277	"UE Traders"	1	196	415	416	461	461	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	45	20	20	15	0	0	0	0	0	0	0	0	0	0	0	0	0x003F	0x8000	"EOR"
"dude"	278	"UE Fighters"	4	196	417	417	417	417	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25	25	25	25	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x8000	"EOR"
"dude"	279	"Voinian Warships"	3	197	422	422	423	423	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	40	40	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x8000	"EOR"
"dude"	280	"Voinian Interceptors"	4	197	421	421	427	427	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	15	35	35	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x8000	"EOR"
"dude"	281	"Voinian Supply Ships"	2	197	420	420	420	420	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25	25	25	25	0	0	0	0	0	0	0	0	0	0	0	0	0x0037	0x8000	"EOR"
"dude"	282	"Fr. Exp. F-Cs"	2	203	425	425	425	425	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25	25	25	25	0	0	0	0	0	0	0	0	0	0	0	0	0x007F	0x8000	"EOR"
"dude"	283	"St. Corp. Traders"	1	201	415	416	461	461	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	35	30	20	15	0	0	0	0	0	0	0	0	0	0	0	0	0x003F	0x8000	"EOR"
"dude"	284	"Pax Defenders"	4	-1	417	417	421	427	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25	25	25	25	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x8000	"EOR"
"dude"	285	"Escort UE Destroyers"	3	208	418	418	418	418	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25	25	25	25	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x8000	"EOR"
"dude"	286	"Voinian Convoy"	3	197	420	421	422	427	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	45	20	15	20	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x8000	"EOR"
"dude"	287	"Escort UE Warships"	3	208	418	418	418	419	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25	25	30	20	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x8000	"EOR"
"dude"	288	"Psycho Voinian Warships"	3	210	422	422	423	423	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	40	30	20	10	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x8000	"EOR"
"dude"	289	"Escort UE Interceptors"	4	208	417	417	417	418	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25	25	25	25	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x8000	"EOR"
"dude"	290	"Wimpy Ind. Traders"	1	205	415	416	424	461	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	35	20	20	25	0	0	0	0	0	0	0	0	0	0	0	0	0x007F	0x8000	"EOR"
"dude"	291	"Human Renegades"	3	200	429	428	430	428	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	25	35	25	0	0	0	0	0	0	0	0	0	0	0	0	0x007F	0x8000	"EOR"
"dude"	292	"Militia"	4	209	428	428	430	430	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	30	30	20	20	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x8000	"EOR"
"dude"	293	"Harder Human Renegades"	3	200	429	429	430	430	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20	20	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0x007F	0x8000	"EOR"
"dude"	294	"UE Shuttles"	1	196	415	415	415	415	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25	25	25	25	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x8000	"EOR"
"dude"	295	"Brave Ind. Traders"	2	205	425	424	430	430	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20	35	20	25	0	0	0	0	0	0	0	0	0	0	0	0	0x007F	0x8000	"EOR"
"dude"	296	"Renegade Turncoats"	3	200	429	429	429	429	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25	25	25	25	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x8000	"EOR"
"dude"	297	"The Nadir"	3	211	432	432	432	432	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25	25	25	25	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x8000	"EOR"
"dude"	298	"Outcast Turncoats"	3	211	429	429	429	429	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25	25	25	25	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x8000	"EOR"
"dude"	299	"Alien Renegades NT"	3	215	436	438	443	460	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	60	5	25	10	0	0	0	0	0	0	0	0	0	0	0	0	0x007F	0x8000	"EOR"
"dude"	300	"Brave Ind. Str. Traders"	2	205	450	425	460	434	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	40	20	10	30	0	0	0	0	0	0	0	0	0	0	0	0	0x007F	0x9000	"EOR"
"dude"	301	"Azdgari Interceptors"	4	214	440	440	440	440	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25	25	25	25	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x8000	"EOR"
"dude"	302	"Azdgari Raiders"	3	214	442	442	444	444	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	15	35	35	0	0	0	0	0	0	0	0	0	0	0	0	0x006C	0x8000	"EOR"
"dude"	303	"Miranu Traders"	1	198	433	434	435	433	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	30	30	15	25	0	0	0	0	0	0	0	0	0	0	0	0	0x007F	0x8000	"EOR"
"dude"	304	"Voinian Dreadnought"	3	197	426	426	426	426	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25	25	25	25	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x8000	"EOR"
"dude"	305	"Free Huroners (disguised)"	3	217	429	425	428	430	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	15	40	30	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x8000	"EOR"
"dude"	306	"Free Huroners"	3	216	429	425	428	430	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	15	40	30	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x8000	"EOR"
"dude"	307	"UE Destroyers"	3	196	418	418	418	418	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25	25	25	25	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x8000	"EOR"
"dude"	308	"Mixed UE"	3	208	418	417	428	430	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	5	30	40	25	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x8000	"EOR"
"dude"	309	"Emalgha Warships and Fighters"	3	218	446	446	448	448	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	50	20	20	10	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x8000	"EOR"
"dude"	310	"Emalgha Freighters"	2	218	447	447	447	447	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25	25	25	25	0	0	0	0	0	0	0	0	0	0	0	0	0x0035	0x8000	"EOR"
"dude"	311	"Escort Emalgha Warships"	3	219	448	448	448	448	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25	25	25	25	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x8000	"EOR"
"dude"	312	"Escort Emalgha Warships and Fighters"	3	219	446	446	448	448	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	50	20	20	10	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x8000	"EOR"
"dude"	313	"Emalgha Warships"	3	218	448	448	448	448	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25	25	25	25	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x8000	"EOR"
"dude"	314	"Hinwar vessels"	3	207	420	421	422	422	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	40	50	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x8000	"EOR"
"dude"	315	"Miranu Interceptors"	4	198	436	436	436	436	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25	25	25	25	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x8000	"EOR"
"dude"	316	"Zidagar Interceptors"	4	212	445	445	445	445	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25	25	25	25	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x8000	"EOR"
"dude"	317	"Zidagar Zidaras"	3	212	439	439	439	439	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25	25	25	25	0	0	0	0	0	0	0	0	0	0	0	0	0x0064	0x8000	"EOR"
"dude"	318	"Igadzra Interceptors"	4	213	451	451	451	451	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25	25	25	25	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x8000	"EOR"
"dude"	319	"Igadzra Warfleet"	3	213	451	451	441	441	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	30	30	20	20	0	0	0	0	0	0	0	0	0	0	0	0	0x0064	0x8000	"EOR"
"dude"	320	"Zachit Patrol"	3	220	452	452	453	453	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20	20	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0x0040	0x8000	"EOR"
"dude"	321	"Zachit Interceptors"	4	220	452	452	453	453	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	15	35	40	0	0	0	0	0	0	0	0	0	0	0	0	0x0040	0x8000	"EOR"
"dude"	322	"Strandless Interceptors"	4	223	436	436	436	436	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25	25	25	25	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x8000	"EOR"
"dude"	323	"Renegade Defence Fleet NT"	3	215	436	436	443	443	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	35	35	15	15	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x8000	"EOR"
"dude"	324	"Renegade Warships NT"	3	215	438	438	438	438	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25	25	25	25	0	0	0	0	0	0	0	0	0	0	0	0	0x007F	0x8000	"EOR"
"dude"	325	"Escort Zachit Patrol"	3	221	452	452	453	453	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20	20	30	30	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x8000	"EOR"
"dude"	326	"Harder Alien Renegades NT"	3	215	438	443	460	460	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	60	15	10	0	0	0	0	0	0	0	0	0	0	0	0	0x007F	0x8000	"EOR"
"dude"	327	"Escort Voinian Warships"	3	224	422	422	423	423	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	40	40	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x8000	"EOR"
"dude"	328	"Escort Miranu Gunships"	3	221	449	449	449	449	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25	25	25	25	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x8000	"EOR"
"dude"	329	"Escort Zachit (inc. Gunships)"	3	221	449	452	453	453	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25	25	25	25	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x8000	"EOR"
"dude"	330	"Merchant Helian"	2	205	430	430	430	430	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25	25	25	25	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x8000	"EOR"
"dude"	331	"Council Warships"	3	199	438	438	438	438	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25	25	25	25	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x8000	"EOR"
"dude"	332	"Psycho MTC Fighters"	3	225	436	436	436	436	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25	25	25	25	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x8000	"EOR"
"dude"	333	"Miranu Freighters"	1	198	434	434	434	434	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25	25	25	25	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x8000	"EOR"
"dude"	334	"Igazras"	3	213	441	441	441	441	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25	25	25	25	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x8000	"EOR"
"dude"	335	"Alien Renegades ST"	3	226	436	438	443	460	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	60	5	25	10	0	0	0	0	0	0	0	0	0	0	0	0	0x007F	0x8000	"EOR"
"dude"	336	"Renegade Warships ST"	3	226	438	438	438	438	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25	25	25	25	0	0	0	0	0	0	0	0	0	0	0	0	0x007F	0x8000	"EOR"
"dude"	337	"Renegade Defence Fleet ST"	3	226	436	436	443	443	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	35	35	15	15	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x8000	"EOR"
"dude"	338	"Harder Alien Renegades ST"	3	226	438	443	460	460	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	15	60	15	10	0	0	0	0	0	0	0	0	0	0	0	0	0x007F	0x8000	"EOR"
"dude"	339	"Azdgari Aradas"	3	214	444	444	444	444	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	25	25	25	25	0	0	0	0	0	0	0	0	0	0	0	0	0x006C	0x8000	"EOR"
"dude"	340	"Human Renegades"	3	200	428	428	430	428	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20	20	40	20	0	0	0	0	0	0	0	0	0	0	0	0	0x0000	0x8000	"EOR"
