"Format"	"EVNEW text 1.0.1"
"Created by"	"EVNEW Public Beta 1.0.2"
"Number of resources"	1032

"Resource Type"	"ID"	"Name"	"Cash"	"Ship Type"	"System 1"	"System 2"	"System 3"	"System 4"	"Government 1"	"Status 1"	"Government 2"	"Status 2"	"Government 3"	"Status 3"	"Government 4"	"Status 4"	"Combat Rating"	"Intro Pict 1"	"Intro Pict 2"	"Intro Pict 3"	"Intro Pict 4"	"Pict Delay 1"	"Pict Delay 2"	"Pict Delay 3"	"Pict Delay 4"	"Intro Text"	"On Start"	"Start Day"	"Start Month"	"Start Year"	"Date Prefix"	"Date Suffix"	"Flags"	"End-of-resource"
"char"	128	".Trader"	10000	128	128	128	128	128	-1	-1	-1	-1	-1	-1	-1	-1	0	8200	-1	-1	-1	45	-1	-1	-1	20000	""	29	4	2248	""	""	0x0001	"EOR"

"Resource Type"	"ID"	"Name"	"Width"	"Height"	"BPP"	"Icon Filename"	"Mask Filename"	"End-of-resource"
"cicn"	1000	""	8	8	4	"Cicns\\cicn1000.bmp"	"Cicns\\cicnmask1000.bmp"	"EOR"
"cicn"	1001	""	16	16	4	"Cicns\\cicn1001.bmp"	"Cicns\\cicnmask1001.bmp"	"EOR"
"cicn"	1002	""	24	24	4	"Cicns\\cicn1002.bmp"	"Cicns\\cicnmask1002.bmp"	"EOR"
"cicn"	1003	""	32	32	4	"Cicns\\cicn1003.bmp"	"Cicns\\cicnmask1003.bmp"	"EOR"
"cicn"	1004	""	40	40	4	"Cicns\\cicn1004.bmp"	"Cicns\\cicnmask1004.bmp"	"EOR"
"cicn"	1005	""	48	48	4	"Cicns\\cicn1005.bmp"	"Cicns\\cicnmask1005.bmp"	"EOR"
"cicn"	1006	""	40	40	4	"Cicns\\cicn1006.bmp"	"Cicns\\cicnmask1006.bmp"	"EOR"
"cicn"	1007	""	32	32	4	"Cicns\\cicn1007.bmp"	"Cicns\\cicnmask1007.bmp"	"EOR"
"cicn"	1008	""	8	8	4	"Cicns\\cicn1008.bmp"	"Cicns\\cicnmask1008.bmp"	"EOR"
"cicn"	1009	""	16	16	4	"Cicns\\cicn1009.bmp"	"Cicns\\cicnmask1009.bmp"	"EOR"
"cicn"	1010	""	24	24	4	"Cicns\\cicn1010.bmp"	"Cicns\\cicnmask1010.bmp"	"EOR"
"cicn"	1011	""	32	32	4	"Cicns\\cicn1011.bmp"	"Cicns\\cicnmask1011.bmp"	"EOR"
"cicn"	1012	""	40	40	4	"Cicns\\cicn1012.bmp"	"Cicns\\cicnmask1012.bmp"	"EOR"
"cicn"	1013	""	48	48	4	"Cicns\\cicn1013.bmp"	"Cicns\\cicnmask1013.bmp"	"EOR"
"cicn"	1014	""	40	40	4	"Cicns\\cicn1014.bmp"	"Cicns\\cicnmask1014.bmp"	"EOR"
"cicn"	1015	""	32	32	4	"Cicns\\cicn1015.bmp"	"Cicns\\cicnmask1015.bmp"	"EOR"

"Resource Type"	"ID"	"Name"	"X Position"	"Y Position"	"X Size"	"Y Size"	"Active On"	"On Explore"	"End-of-resource"
"nebu"	128	"Ji Nebula"	-300	-400	180	180	""	""	"EOR"
"nebu"	129	"Proxima Nebula"	15	120	180	180	""	""	"EOR"
"nebu"	130	"North Tip Asteroid belt"	10	-475	360	180	""	""	"EOR"

"Resource Type"	"ID"	"Name"	"Stellar"	"Commodity"	"Price Change"	"Duration"	"Random"	"Active On"	"End-of-resource"
"oops"	128	"Paaren station news"	-2	-1	0	30	0	"b5"	"EOR"
"oops"	129	"UE Cruiser news"	-2	-1	0	30	0	"b6"	"EOR"
"oops"	130	"Huron news"	-2	-1	0	30	0	"b12"	"EOR"
"oops"	131	"Avann offensive news"	-2	-1	0	30	0	"b13"	"EOR"
"oops"	132	"Obron offensive news"	-2	-1	0	30	0	"b14"	"EOR"
"oops"	133	"Miranu treaty news"	-2	-1	0	30	0	"b8"	"EOR"
"oops"	134	"The Rock news"	-2	-1	0	30	0	"b143"	"EOR"
"oops"	135	"NPD news"	-2	-1	0	30	0	"b159"	"EOR"
"oops"	136	"New Calcutta news"	-2	-1	0	20	0	"b169"	"EOR"
"oops"	137	"Ski Resort news"	-2	-1	0	20	0	"b147"	"EOR"
"oops"	138	"Outpost Zachit news"	-2	-1	0	25	0	"b195"	"EOR"
"oops"	139	"Council news"	-2	-1	0	50	0	"b213"	"EOR"
"oops"	140	"A recession"	377	1	-250	14	3	"!b1008"	"EOR"
"oops"	141	"A serious drought"	376	0	100	28	3	"!b1008"	"EOR"
"oops"	142	"A large quantity of skulls"	350	3	-200	14	2	"!b1008"	"EOR"
"oops"	143	"A successful raider"	344	3	500	14	2	"!b1008"	"EOR"
"oops"	144	"A Zidagar offensive"	358	2	200	14	3	"!b1008"	"EOR"
"oops"	145	"An Igadzra offensive"	324	2	200	7	4	"!b1008"	"EOR"
"oops"	146	"An enormous food surplus"	359	0	-60	14	5	"!b1008"	"EOR"
"oops"	147	"An incredible harvest"	322	0	-50	28	2	"!b1008"	"EOR"
"oops"	148	"A manufacturing surplus"	306	1	-100	7	4	"!b1008"	"EOR"
"oops"	149	"Industrial expansion"	304	1	150	14	2	"!b1008"	"EOR"
"oops"	150	"A massive brawl"	276	2	400	7	10	"!b1008"	"EOR"
"oops"	151	"A new invention"	264	5	-100	21	3	"!b1008"	"EOR"
"oops"	152	"A bizarre training accident"	238	2	400	7	4	"!b1008"	"EOR"
"oops"	153	"Decreased demand"	235	1	-200	28	1	"!b1008"	"EOR"
"oops"	154	"Increased demand"	234	5	300	28	1	"!b1008"	"EOR"
"oops"	155	"The jubilant workforce"	229	5	-150	7	3	"!b1008"	"EOR"
"oops"	156	"Constant celebration"	226	3	500	14	3	"!b1008"	"EOR"
"oops"	157	"A Voinian attack"	194	5	250	7	4	"!b1008"	"EOR"
"oops"	158	"A supply shortfall"	170	0	100	7	5	""	"EOR"
"oops"	159	"Extreme boredom"	189	3	800	14	2	""	"EOR"
"oops"	160	"Renegade extortion"	184	3	250	7	2	""	"EOR"
"oops"	161	"An excessive renegade incursion"	181	5	100	14	2	""	"EOR"
"oops"	162	"An excessive renegade incursion"	180	4	50	14	2	""	"EOR"
"oops"	163	"The tourist season"	158	3	180	21	1	""	"EOR"
"oops"	164	"A new influx of colonists"	157	0	200	14	2	""	"EOR"
"oops"	165	"A new outbreak of plague"	154	2	300	14	1	""	"EOR"
"oops"	166	"An efficiency drive"	153	1	-80	7	3	""	"EOR"
"oops"	167	"A logistical problem"	148	5	200	7	5	""	"EOR"
"oops"	168	"A major pollution scare"	128	1	120	7	2	""	"EOR"
"oops"	169	"A good harvest"	258	0	-40	14	10	"!b1008"	"EOR"
"oops"	170	"A strike by monks"	183	2	250	28	1	""	"EOR"
"oops"	171	"A shortage of Munb leaves"	240	2	300	14	2	"!b1008"	"EOR"
"oops"	172	"Toxic rainfall"	364	2	500	4	1	"!b1008"	"EOR"
"oops"	173	"A mining accident"	152	2	600	7	5	""	"EOR"
"oops"	174	"A volcanic eruption"	355	2	600	7	5	"!b1008"	"EOR"
"oops"	175	"The discovery of a new vein of ore"	134	4	-100	7	15	""	"EOR"
"oops"	176	"A bumper harvest"	129	0	-50	28	5	""	"EOR"
"oops"	177	"A Voinian offensive"	136	2	500	7	3	""	"EOR"
"oops"	178	"A Voinian offensive"	138	2	200	7	3	""	"EOR"
"oops"	179	"A Voinian offensive"	143	2	500	7	3	""	"EOR"

"Resource Type"	"ID"	"Name"	"Display Weight"	"Mass"	"Tech Level"	"Mod Type 1"	"Mod Value 1"	"Mod Type 2"	"Mod Value 2"	"Mod Type 3"	"Mod Value 3"	"Mod Type 4"	"Mod Value 4"	"Max Count"	"Cost"	"Item Class"	"Scan Mask"	"Buy Random"	"Availability"	"On Purchase"	"On Sell"	"Contribute Bits"	"Require Bits"	"Short Name"	"Lower Case Name"	"Lower Case Plural Name"	"Requirments Government"	"Flags"	"End-of-resource"
"outf"	159	"Needle Missile"	0	0	35	3	140	-1	-1	-1	-1	-1	-1	250	400	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Needle Missile"	"needle missile"	"needle missiles"	-1	0x0000	"EOR"
"outf"	160	"Sensor Upgrade"	0	0	6	24	20	-1	-1	-1	-1	-1	-1	1	250000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Sensor Upgrade"	"sensor upgrade"	"tail defenders"	-1	0x0008	"EOR"
"outf"	161	"Phase Cannon"	0	5	5	1	142	-1	-1	-1	-1	-1	-1	5	50000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Phase Cannon"	"phase cannon"	"phase cannons"	-1	0x0001	"EOR"
"outf"	162	"Rear Phase Cannon"	0	6	6	1	143	-1	-1	-1	-1	-1	-1	4	75000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Rr. Phase Cannon"	"rear phase cannon"	"rear phase cannons"	-1	0x0003	"EOR"
"outf"	163	"Swivel Phase Cannon"	0	6	6	1	144	-1	-1	-1	-1	-1	-1	4	75000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Sw. Phase Cannon"	"swivel phase cannon"	"swivel phase cannons"	-1	0x0001	"EOR"
"outf"	164	"Phase Turret"	0	20	6	1	145	-1	-1	-1	-1	-1	-1	5	180000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Phase Turret"	"phase turret"	"phase turrets"	-1	0x0003	"EOR"
"outf"	165	"Regional Map"	0	0	2	16	2	-1	-1	-1	-1	-1	-1	999	2500	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Regional Map"	"regional map"	"regional maps"	-1	0x0008	"EOR"
"outf"	166	"SAD launcher"	0	30	50	1	147	-1	-1	-1	-1	-1	-1	3	200000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"SAD Launcher"	"SAD module launcher"	"SAD module launchers"	-1	0x0000	"EOR"
"outf"	167	"SAD module"	0	1	85	3	147	-1	-1	-1	-1	-1	-1	150	2500	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"SAD Module"	"SAD module"	"SAD modules"	-1	0x0000	"EOR"
"outf"	168	"Fuel Scoop"	0	5	2	18	40	-1	-1	-1	-1	-1	-1	2	40000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Fuel Scoop"	"fuel scoop"	"fuel scoops"	-1	0x0000	"EOR"
"outf"	169	"Auto-Refueller"	0	0	1	19	0	-1	-1	-1	-1	-1	-1	1	5000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Auto-Refueller"	"auto-refueller"	"auto-refuellers"	-1	0x0000	"EOR"
"outf"	170	"Phased Disruption Beam"	0	20	55	1	146	-1	-1	-1	-1	-1	-1	2	150000	0	0x0000	100	"b9"	""	""	0x0000000000000000	0x0000000000000000	"Phased Beamer"	"phased disruption beam"	"phased disruption beams"	-1	0x4009	"EOR"
"outf"	171	"Azdara Bay"	0	180	60	1	148	-1	-1	-1	-1	-1	-1	1	2000000	0	0x0000	100	"b10"	""	""	0x0000000000000000	0x0000000000000000	"Azdara Bay"	"Azdara bay"	"LCPlural"	-1	0x4008	"EOR"
"outf"	172	"Azdara Fighter"	0	0	60	3	148	-1	-1	-1	-1	-1	-1	6	500000	0	0x0000	100	"b10"	""	""	0x0000000000000000	0x0000000000000000	"Azdara"	"Azdara"	"Azdaras"	-1	0x4000	"EOR"
"outf"	173	"Crescent Fighter Bay"	0	80	50	1	149	-1	-1	-1	-1	-1	-1	1	1000000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Fighter Bay"	"Crescent fighter bay"	"LCPlural"	-1	0x0000	"EOR"
"outf"	174	"Crescent Fighter"	0	0	50	3	149	-1	-1	-1	-1	-1	-1	3	250000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Crescent Fighter"	"Crescent fighter"	"Crescent fighters"	-1	0x0000	"EOR"
"outf"	175	"Defence system"	0	10	45	1	150	-1	-1	-1	-1	-1	-1	8	100000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Defence System"	"Miranu defence system"	"Miranu defence systems"	-1	0x0000	"EOR"
"outf"	176	"Defence pod"	0	1	85	3	150	-1	-1	-1	-1	-1	-1	500	500	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Defence Pod"	"Miranu defence pod"	"Miranu defence pods"	-1	0x0000	"EOR"
"outf"	177	"DR Launcher"	0	20	50	1	151	-1	-1	-1	-1	-1	-1	3	75000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"DR Launcher"	"dispersal rocket launcher"	"dispersal rocket launchers"	-1	0x0000	"EOR"
"outf"	178	"D. Rocket"	0	1	85	3	151	-1	-1	-1	-1	-1	-1	200	1000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Dispy. Rocket"	"dispersal rocket"	"dispersal rockets"	-1	0x0000	"EOR"
"outf"	179	"Thrust Upgrade"	0	10	7	7	300	-1	-1	-1	-1	-1	-1	1	1250000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Thrust Upgrade"	"thrust upgrade"	"LCPlural"	-1	0x0008	"EOR"
"outf"	180	"Shield Enhancer"	0	5	6	4	50	-1	-1	-1	-1	-1	-1	4	500000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Shield Enhancer"	"shield enhancer"	"shield enhancers"	-1	0x0000	"EOR"
"outf"	181	"Zidagar Fighter Bay"	0	75	32767	1	152	-1	-1	-1	-1	-1	-1	1	0	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Zidagar Bay"	"Zidagar Fighter bay"	"LCPlural"	-1	0x0008	"EOR"
"outf"	182	"Zidagar Fighter"	0	0	55	3	152	-1	-1	-1	-1	-1	-1	2	500000	0	0x0000	100	"b9"	""	""	0x0000000000000000	0x0000000000000000	"Zidagar Fighter"	"Zidagar Fighter"	"Zidagar Fighters"	-1	0x4000	"EOR"
"outf"	183	"Engine Upgrade"	0	10	7	8	150	-1	-1	-1	-1	-1	-1	1	1250000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Engine Upgrade"	"engine upgrade"	"LCPlural"	-1	0x0008	"EOR"
"outf"	184	"Emalgha Cannon"	0	15	80	1	153	-1	-1	-1	-1	-1	-1	3	10000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Emalgha Cannon"	"Emalgha cannon"	"Emalgha cannons"	-1	0x0001	"EOR"
"outf"	185	"Emalgha Turret"	0	30	80	1	154	-1	-1	-1	-1	-1	-1	4	25000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Emalgha Turret"	"Emalgha turret"	"Emalgha turrets"	-1	0x0003	"EOR"
"outf"	186	"Freighter to Warship Upgrade"	0	-85	80	2	-100	-1	-1	-1	-1	-1	-1	1	200000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Freighter Upgrade"	"freighter upgrade"	"LCPlural"	-1	0x0008	"EOR"
"outf"	187	"Mass Expansion"	0	-10	4	2	-15	-1	-1	-1	-1	-1	-1	999	50000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Mass Expansion"	"mass expansion"	"mass expansions"	-1	0x0008	"EOR"
"outf"	188	"Cargo Expansion"	0	15	4	2	10	-1	-1	-1	-1	-1	-1	999	50000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Cargo Expansion"	"cargo expansion"	"cargo expansions"	-1	0x0008	"EOR"
"outf"	189	"Shield Generator"	0	5	60	5	333	-1	-1	-1	-1	-1	-1	1	2000000	0	0x0000	100	"b10"	""	""	0x0000000000000000	0x0000000000000000	"Shield Generator"	"shield generator"	"shield generators"	-1	0x4000	"EOR"
"outf"	190	"ECM System"	0	0	6	34	25	35	25	24	10	-1	-1	1	150000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"ECM System"	"ECM system"	"LCPlural"	-1	0x0008	"EOR"
"outf"	191	"RCS Upgrade"	0	10	7	9	100	-1	-1	-1	-1	-1	-1	1	1250000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"RCS Upgrade"	"RCS upgrade"	"LCPlural"	-1	0x0008	"EOR"
"outf"	192	"Azdgari Upgrade"	0	0	60	9	100	-1	-1	-1	-1	-1	-1	1	2000000	0	0x0000	100	"b10"	""	""	0x0000000000000000	0x0000000000000000	"Azdgari Upgrade"	"Azdgari upgrade"	"LCPlural"	-1	0x4008	"EOR"
"outf"	193	"P. Launcher"	0	15	45	1	156	-1	-1	-1	-1	-1	-1	3	120000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Missile Launcher"	"pursuit missile launcher"	"pursuit missile launchers"	-1	0x0000	"EOR"
"outf"	194	"Pursuit Missile"	0	1	85	3	156	-1	-1	-1	-1	-1	-1	100	2000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Pursuit Missile"	"pursuit missile"	"pursuit missiles"	-1	0x0000	"EOR"
"outf"	195	"Tractor Beam"	0	10	7	1	157	-1	-1	-1	-1	-1	-1	1	200000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Tractor Beam"	"tractor beam"	"LCPlural"	-1	0x0000	"EOR"
"outf"	196	"Repulsor Beam"	0	10	7	1	158	-1	-1	-1	-1	-1	-1	1	500000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Repulsor Beam"	"repulsor beam"	"LCPlural"	-1	0x0000	"EOR"
"outf"	197	"Exp. Shield Generator"	0	0	32767	5	1667	-1	-1	-1	-1	-1	-1	1	0	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Shield Generator"	"experimental generator"	"exp. shield gens."	-1	0x0008	"EOR"
"outf"	198	"Systems Upgrade"	0	-20	32767	2	0	-1	-1	-1	-1	-1	-1	1	1000000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"Systems Upgrade"	"systems upgrade"	"LCPlural"	-1	0x0008	"EOR"
"outf"	199	"Zidagar ECM System"	0	0	55	35	25	34	50	35	25	-1	-1	1	500000	0	0x0000	100	"b9"	""	""	0x0000000000000000	0x0000000000000000	"Zidagar ECM"	"Zidagar ECM system"	"LCPlural"	-1	0x4008	"EOR"
"outf"	200	"SAE launcher"	0	35	65	1	162	-1	-1	-1	-1	-1	-1	3	300000	0	0x0000	100	"b11"	""	""	0x0000000000000000	0x0000000000000000	"SAE Launcher"	"SAE module launcher"	"SAE module launchers"	-1	0x4000	"EOR"
"outf"	201	"SAE module"	0	1	65	3	162	-1	-1	-1	-1	-1	-1	240	4000	0	0x0000	100	"b11"	""	""	0x0000000000000000	0x0000000000000000	"SAE Module"	"SAE module"	"SAE modules"	-1	0x4000	"EOR"
"outf"	254	"UE Marine Gear"	0	0	32767	25	200	-1	-1	-1	-1	-1	-1	1	500000	0	0x0000	100	""	""	""	0x0000000000000000	0x0000000000000000	"ShortName"	"LCName"	"LCPlural"	-1	0x000C	"EOR"

"Resource Type"	"ID"	"Name"	"System"	"Government"	"AI Type"	"Aggression"	"Cowardice"	"Ship Type"	"Credits"	"Shield Mod"	"Hail Picture"	"Communication Quote"	"Hail Quote"	"Linked Mission"	"Active On"	"Grant Class"	"Grant Count"	"Grant Random"	"Subtitle"	"Color"	"Weapon 1"	"Weapon 2"	"Weapon 3"	"Weapon 4"	"Weapon 1 Count"	"Weapon 2 Count"	"Weapon 3 Count"	"Weapon 4 Count"	"Weapon 1 Ammo"	"Weapon 2 Ammo"	"Weapon 3 Ammo"	"Weapon 4 Ammo"	"Flags 1"	"Flags 2"	"End-of-resource"
"pers"	128	"UE Scoutship"	20000	128	1	1	90	137	25000	100	-1	1	-1	-1	""	-1	0	0	""	0x00000000	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0x0000	0x0000	"EOR"
"pers"	129	"UE Scoutship"	20000	128	1	1	90	137	25000	100	-1	2	-1	-1	""	-1	0	0	""	0x00000000	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0x0000	0x0000	"EOR"
"pers"	130	"UE Scoutship"	20000	128	1	1	90	137	25000	100	-1	3	-1	-1	""	-1	0	0	""	0x00000000	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0x0000	0x0000	"EOR"
"pers"	131	"UE Scoutship"	20000	128	1	1	90	137	25000	100	-1	4	-1	-1	""	-1	0	0	""	0x00000000	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0x0000	0x0000	"EOR"
"pers"	132	"U.E.S. Defiance"	10000	128	3	3	5	131	50000	125	-1	-1	-1	-1	""	-1	0	0	""	0x00000000	130	-1	-1	-1	1	0	0	0	10	0	0	0	0x008B	0x0000	"EOR"
"pers"	133	"U.E.S. Fortitude"	10000	128	3	3	5	131	50000	125	-1	-1	-1	-1	""	-1	0	0	""	0x00000000	129	-1	-1	-1	1	0	0	0	0	0	0	0	0x008B	0x0000	"EOR"
"pers"	134	"U.E.S. Tsientsin"	10000	128	3	3	5	131	50000	125	-1	-1	-1	-1	""	-1	0	0	""	0x00000000	131	-1	-1	-1	1	0	0	0	10	0	0	0	0x008B	0x0000	"EOR"
"pers"	135	"U.E.S. Constantine"	10000	128	3	3	5	131	50000	125	-1	-1	-1	-1	""	-1	0	0	""	0x00000000	130	-1	-1	-1	1	0	0	0	10	0	0	0	0x008B	0x0000	"EOR"
"pers"	136	"U.E.S. Cairo"	15000	128	3	3	5	131	50000	125	-1	-1	4	-1	""	-1	0	0	""	0x00000000	129	-1	-1	-1	1	0	0	0	0	0	0	0	0x008B	0x0000	"EOR"
"pers"	137	"U.E.S. Incontrovertible"	20000	128	3	3	-1	131	10000000	2000	-1	12	5	-1	""	-1	0	0	""	0x00000000	131	130	132	129	1	3	1	2	46	100	5	0	0x0093	0x0000	"EOR"
"pers"	138	"U.E.S. Claymore"	15000	128	3	3	5	131	50000	125	-1	-1	3	-1	""	-1	0	0	""	0x00000000	130	-1	-1	-1	1	0	0	0	10	0	0	0	0x008B	0x0000	"EOR"
"pers"	139	"U.E.S. Tangier"	15000	128	3	3	5	131	50000	125	-1	-1	3	-1	""	-1	0	0	""	0x00000000	129	-1	-1	-1	1	0	0	0	0	0	0	0	0x008B	0x0000	"EOR"
"pers"	140	"U.E.S. Vienna"	157	128	3	3	5	131	50000	125	-1	-1	3	-1	""	-1	0	0	""	0x00000000	131	-1	-1	-1	1	0	0	0	10	0	0	0	0x008B	0x0000	"EOR"
"pers"	141	"U.E.S. Kiev"	160	128	3	3	5	131	50000	125	-1	-1	4	-1	""	-1	0	0	""	0x00000000	130	-1	-1	-1	1	0	0	0	10	0	0	0	0x008B	0x0000	"EOR"
"pers"	142	"U.E.S. Montreal"	162	128	3	3	5	131	50000	125	-1	-1	4	-1	""	-1	0	0	""	0x00000000	129	-1	-1	-1	1	0	0	0	0	0	0	0	0x008B	0x0000	"EOR"
"pers"	143	"U.E.S. Seattle"	157	128	3	3	5	131	50000	125	-1	-1	4	-1	""	-1	0	0	""	0x00000000	131	-1	-1	-1	1	0	0	0	10	0	0	0	0x008B	0x0000	"EOR"
"pers"	144	"U.E.S. London"	10000	128	3	2	10	132	100000	150	-1	5	-1	-1	""	-1	0	0	""	0x00000000	130	-1	-1	-1	2	0	0	0	20	0	0	0	0x008B	0x0000	"EOR"
"pers"	145	"U.E.S. Moscow"	10000	128	3	2	10	132	100000	150	-1	-1	-1	-1	""	-1	0	0	""	0x00000000	130	-1	-1	-1	2	0	0	0	20	0	0	0	0x008B	0x0000	"EOR"
"pers"	146	"U.E.S. Accra"	15000	128	3	2	10	132	100000	150	-1	-1	3	-1	""	-1	0	0	""	0x00000000	130	-1	-1	-1	2	0	0	0	20	0	0	0	0x008B	0x0000	"EOR"
"pers"	147	"U.E.S. Berlin"	157	128	3	2	10	132	100000	150	-1	-1	4	-1	""	-1	0	0	""	0x00000000	130	-1	-1	-1	2	0	0	0	20	0	0	0	0x008B	0x0000	"EOR"
"pers"	148	"U.E.S. Rio"	160	128	3	2	10	132	100000	150	-1	-1	3	-1	""	-1	0	0	""	0x00000000	130	-1	-1	-1	2	0	0	0	20	0	0	0	0x008B	0x0000	"EOR"
"pers"	149	"U.E.S. Wolf"	162	128	3	2	10	132	100000	150	-1	-1	4	-1	""	-1	0	0	""	0x00000000	130	-1	-1	-1	2	0	0	0	20	0	0	0	0x008B	0x0000	"EOR"
"pers"	150	"U.E.S. New Prussia"	15000	128	3	3	10	144	250000	125	-1	-1	-1	-1	"b6"	-1	0	0	""	0x00000000	129	-1	-1	-1	1	0	0	0	0	0	0	0	0x008B	0x0000	"EOR"
"pers"	151	"U.E.S. Earth"	15000	128	3	3	10	144	250000	150	-1	13	3	-1	"b6"	-1	0	0	""	0x00000000	129	130	-1	-1	1	1	0	0	0	10	0	0	0x008B	0x0000	"EOR"
"pers"	152	"U.E.S. Paaren"	15000	128	3	3	10	144	250000	125	-1	-1	4	-1	"b6"	-1	0	0	""	0x00000000	129	-1	-1	-1	1	0	0	0	0	0	0	0	0x008B	0x0000	"EOR"
"pers"	153	"U.E.S. Telnan"	157	128	3	3	10	144	250000	125	-1	-1	-1	-1	"b6"	-1	0	0	""	0x00000000	130	-1	-1	-1	1	0	0	0	10	0	0	0	0x008B	0x0000	"EOR"
"pers"	154	"U.E.S. Knox"	160	128	3	3	10	144	250000	125	-1	-1	3	-1	"b6"	-1	0	0	""	0x00000000	130	-1	-1	-1	1	0	0	0	10	0	0	0	0x008B	0x0000	"EOR"
"pers"	155	"U.E.S. New Tokyo"	162	128	3	3	10	144	250000	125	-1	-1	4	-1	"b6"	-1	0	0	""	0x00000000	130	-1	-1	-1	1	0	0	0	10	0	0	0	0x008B	0x0000	"EOR"
"pers"	156	"V.E.S. Hellfury"	10001	129	3	4	-1	136	0	500	-1	-1	6	-1	""	-1	0	0	""	0x00000000	134	136	138	135	1	1	1	-1	0	10	10	-4	0x0091	0x0000	"EOR"
"pers"	157	"UE Scoutship"	20000	128	1	1	90	137	25000	100	-1	6	-1	-1	""	-1	0	0	""	0x00000000	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0x0000	0x0000	"EOR"
"pers"	158	"lorilorilorilori"	20001	137	2	1	50	137	25000	120	-1	9	28	-1	""	-1	0	0	""	0x00000000	140	-1	-1	-1	1	-1	-1	-1	20	-1	-1	-1	0x008B	0x0000	"EOR"
"pers"	159	"Andrew Welch"	20001	175	3	4	10	129	250000	1000	-1	7	-1	-1	""	-1	0	0	""	0x00000000	134	-1	-1	-1	4	-1	-1	-1	0	-1	-1	-1	0x0003	0x0000	"EOR"
"pers"	160	"Matthew Walicke"	20001	175	2	2	13	137	25000	120	-1	10	-1	-1	""	-1	0	0	""	0x00000000	140	-1	-1	-1	1	-1	-1	-1	10	-1	-1	-1	0x0003	0x0000	"EOR"
"pers"	161	"Matt Burch"	20001	137	3	1	1	142	42000000	1000	-1	11	-1	-1	"b8"	-1	0	0	""	0x00000000	129	141	140	130	1	0	1	4	0	3	989	999	0x0003	0x0000	"EOR"
"pers"	162	"V.E.S. Hades"	10001	129	3	2	-1	136	0	500	-1	-1	6	-1	""	-1	0	0	""	0x00000000	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0x0091	0x0000	"EOR"
"pers"	163	"V.E.S. Tartarus"	10001	129	3	3	-1	136	0	100	-1	-1	7	-1	""	-1	0	0	""	0x00000000	138	135	-1	-1	1	-1	0	0	10	-4	0	0	0x0091	0x0000	"EOR"
"pers"	164	"V.E.S. Perdition"	10008	129	3	3	-1	136	0	500	-1	-1	6	-1	""	-1	0	0	""	0x00000000	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0x0091	0x0000	"EOR"
