"Format"	"EVNEW text 1.0.1"
"Created by"	"EVNEW Public Beta 1.0.2"
"Number of resources"	1719

"Resource Type"	"ID"	"Name"	"Text"	"Graphics"	"Movie File"	"Flags"	"End-of-resource"
"misn"	131	"UE: Delivery to <DST>"	10000	0	0	-1	35	10000	-1	1000	-10	0	0	0x0000	5000	-1	-1	-1	-1	-1	-1	0	0	2	0	-1	6001	-1	8001	-1	-1	-1	-1	-1	-1	-1	-1	-1	"b100"	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x0100	0x0000	"EOR"
"misn"	132	"UE: Delivery to <DST>"	10000	0	0	-1	35	10000	-1	1000	-10	0	0	0x0000	5000	-1	-1	-1	-1	-1	-1	0	0	2	0	-1	6001	-1	8001	-1	-1	-1	-1	-1	-1	-1	-1	-1	"b100"	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x0100	0x0000	"EOR"
"misn"	133	"UE: Rush Delivery to <DST>"	10000	0	1	-1	35	10000	-1	1000	-10	0	0	0x0000	12000	-1	-1	-1	-1	-1	-1	0	0	3	0	-1	6003	-1	8001	-1	-1	-1	-1	12	-1	-1	-1	-1	"b100"	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x0100	0x0000	"EOR"
"misn"	134	"UE: Rush Delivery to <DST>"	10000	0	1	-1	35	10000	-1	1000	-10	0	0	0x0000	12000	-1	-1	-1	-1	-1	-1	0	0	3	0	-1	6003	-1	8001	-1	-1	-1	-1	14	-1	-1	-1	-1	"b100"	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x0100	0x0000	"EOR"
"misn"	135	"UE: Rush Delivery to <DST>"	10000	0	1	-1	35	10000	-1	1000	-10	0	0	0x0000	12000	-1	-1	-1	-1	-1	-1	0	0	3	0	-1	6003	-1	8001	-1	-1	-1	-1	16	-1	-1	-1	-1	"b100"	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x0100	0x0000	"EOR"
"misn"	136	"Ferry Passengers to <DST>"	10000	0	0	-1	50	10000	-1	6	-2	0	0	0x0000	5000	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	6002	-1	-1	8002	-1	-1	-1	-1	-1	-1	-1	127	""	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x0180	0x0000	"EOR"
"misn"	137	"Ferry Passengers to <DST>"	10000	0	0	-1	50	10000	-1	6	-2	0	0	0x0000	5000	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	6002	-1	-1	8002	-1	-1	-1	-1	-1	-1	-1	-1	""	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x0180	0x0000	"EOR"
"misn"	138	"Ferry Passengers to <DST>"	10000	0	0	-1	50	10000	-1	6	-2	0	0	0x0000	5000	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	6002	-1	-1	8002	-1	-1	-1	-1	-1	-1	-1	-1	""	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x0180	0x0000	"EOR"
"misn"	139	"Stellar Corp: Recruitment"	151	1	0	-1	50	157	129	1000	10	1	1	0x0000	15000	-1	-1	-1	-1	-1	-1	0	-1	-1	0	5001	6004	7000	-1	8003	-1	-1	-1	15	-1	-1	-1	-1	"!b101"	""	""	"b101   "	""	""	""	0x0000000000000000	0	""	""	0	1	0x0100	0x0000	"EOR"
"misn"	140	"SC: Delivery to <DST>"	10000	0	0	-1	35	10000	-1	1000	-10	0	0	0x0000	10000	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	6001	-1	8001	-1	-1	-1	-1	-1	-1	-1	-1	-1	"b101"	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x0100	0x0000	"EOR"
"misn"	141	"SC: Delivery to <DST>"	10000	0	0	-1	35	10000	-1	1000	-10	0	0	0x0000	10000	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	6001	-1	8001	-1	-1	-1	-1	-1	-1	-1	-1	-1	"b101"	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x0100	0x0000	"EOR"
"misn"	142	"SC: Delivery to <DST>"	10000	0	0	-1	35	10000	-1	1000	-10	0	0	0x0000	10000	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	6001	-1	8001	-1	-1	-1	-1	-1	-1	-1	-1	-1	"b101"	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x0100	0x0000	"EOR"
"misn"	143	"SC: Delivery to <DST>"	10000	0	0	-1	35	10000	-1	1000	-10	0	0	0x0000	10000	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	6001	-1	8001	-1	-1	-1	-1	-1	-1	-1	-1	-1	"b101"	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x0100	0x0000	"EOR"
"misn"	144	"SC: Rush Delivery to <DST>"	10000	0	0	-1	35	10000	-1	1000	-10	0	0	0x0000	25000	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	6003	-1	8001	-1	-1	-1	-1	10	-1	-1	-1	-1	"b101"	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x0100	0x0000	"EOR"
"misn"	145	"SC: Rush Delivery to <DST>"	10000	0	0	-1	35	10000	-1	1000	-10	0	0	0x0000	25000	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	6003	-1	8001	-1	-1	-1	-1	8	-1	-1	-1	-1	"b101"	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x0100	0x0000	"EOR"
"misn"	146	"SC: Rush Delivery to <DST>"	10000	0	0	-1	35	10000	-1	1000	-10	0	0	0x0000	25000	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	6003	-1	8001	-1	-1	-1	-1	7	-1	-1	-1	-1	"b101"	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x0100	0x0000	"EOR"
"misn"	147	"SC: Freight Delivery to <DST>"	10000	0	0	-1	35	10000	-1	1000	-40	0	0	0x0000	30000	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	6001	-1	8001	-1	-1	-1	-1	-1	-1	-1	-1	-1	"b101"	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x0100	0x0000	"EOR"
"misn"	148	"SC: Freight Delivery to <DST>"	10000	0	0	-1	35	10000	-1	1000	-40	0	0	0x0000	30000	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	6001	-1	8001	-1	-1	-1	-1	-1	-1	-1	-1	-1	"b101"	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x0100	0x0000	"EOR"
"misn"	149	"Rescue Voinian Defector"	10000	1	10	1	20	130	145	7	1	1	1	0x0000	100000	6	132	141	-1	0	-1	0	0	50	0	5002	6005	7001	-1	9002	-1	-1	-1	-1	2	140	132	-1	"b100 & !b1"	""	""	"b1   "	""	""	""	0x0000000000000000	0	""	""	0	-1	0x1100	0x0000	"EOR"
"misn"	150	"Frontier Express: Recruitment"	150	1	0	1	50	10008	-1	2	10	0	0	0x0000	75000	4	-3	132	-1	0	-1	0	0	5	0	5003	6006	-1	8005	-1	-1	-1	-1	30	-1	-1	-1	-1	"!b103"	""	""	"b103   "	""	""	""	0x0000000000000000	0	""	""	0	1	0x0100	0x0000	"EOR"
"misn"	151	"FE: Delivery to <DST>"	10000	1	0	0	20	136	-1	0	-10	0	0	0x0000	75000	2	-3	132	-1	0	-1	0	128	5	0	-1	6006	-1	8005	-1	-1	-1	-1	25	-1	-1	-1	127	"b103"	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x0100	0x0000	"EOR"
"misn"	152	"FE: Delivery to <DST>"	10000	1	0	0	20	138	-1	2	-10	0	0	0x0000	75000	3	-3	132	-1	0	-1	0	128	5	0	-1	6006	-1	8005	-1	-1	-1	-1	19	-1	-1	-1	127	"b103 & !b14"	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x0100	0x0000	"EOR"
"misn"	153	"FE: Delivery to <DST>"	10000	1	0	0	20	143	-1	5	-10	0	0	0x0000	75000	2	-3	132	-1	0	-1	0	128	5	0	-1	6006	-1	8005	-1	-1	-1	-1	22	-1	-1	-1	127	"b103 & !b13"	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x0100	0x0000	"EOR"
"misn"	154	"Destroy <SN>"	143	1	16	200	25	-1	-4	-1	-1	-1	-1	0x0000	250000	5	157	132	0	-1	10000	1	0	50	0	5004	6007	-1	-1	9001	-1	-1	-1	-1	4	140	157	-1	"b1"	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x0200	0x0000	"EOR"
"misn"	155	"Destroy Voinian <SN>"	143	1	16	200	15	-1	-4	-1	-1	-1	-1	0x0000	150000	6	157	139	6	-1	10001	1	0	50	0	5005	6008	-1	-1	9000	-1	-1	-1	-1	3	140	157	-1	"b1"	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x0200	0x0000	"EOR"
"misn"	156	"Destroy Voinian <SN>"	136	1	16	200	15	-1	-4	-1	-1	-1	-1	0x0000	150000	6	160	139	6	-1	10001	1	0	50	0	5005	6009	-1	-1	9000	-1	-1	-1	-1	3	140	160	-1	"b1"	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x0200	0x0000	"EOR"
"misn"	157	"Destroy Voinian <SN>"	138	1	16	200	15	-1	-4	-1	-1	-1	-1	0x0000	150000	6	162	139	6	-1	10001	1	0	50	0	5005	6010	-1	-1	9000	-1	-1	-1	-1	3	140	162	-1	"b1"	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x0200	0x0000	"EOR"
"misn"	158	"Destroy <SN>"	136	1	16	200	25	-1	-4	-1	-1	-1	-1	0x0000	250000	5	160	132	0	-1	10000	1	0	50	0	5004	6011	-1	-1	9001	-1	-1	-1	-1	4	140	160	-1	"b1"	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x0200	0x0000	"EOR"
"misn"	159	"Destroy <SN>"	138	1	16	200	25	-1	-4	-1	-1	-1	-1	0x0000	250000	5	162	132	0	-1	10000	1	0	50	0	5004	6012	-1	-1	9001	-1	-1	-1	-1	4	140	162	-1	"b1"	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x0200	0x0000	"EOR"
"misn"	160	"Defend <RST>"	10008	1	16	200	20	-1	-4	-1	-1	-1	-1	0x0000	150000	5	-4	132	6	-1	-1	1	0	30	0	-1	6013	-1	-1	9000	-1	-1	-1	-1	3	140	-3	-1	"b1"	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x1004	0x0000	"EOR"
"misn"	161	"Rescue Scoutship Crew"	10000	1	64	800	15	162	128	8	1	1	1	0x0000	250000	5	-3	141	-1	0	-1	0	0	100	0	5006	6014	7003	-1	9003	-1	-1	-1	-1	-1	-1	-1	-1	"b1 & !b2"	""	""	"b2   "	""	""	""	0x0000000000000000	0	""	""	0	1	0x1100	0x0000	"EOR"
"misn"	162	"Cargo for <DST>"	145	1	1	-1	100	142	-1	5	10	0	0	0x0000	15000	-1	-1	-1	-1	-1	-1	0	0	5	0	-1	6015	-1	8006	-1	-1	-1	-1	-1	-1	-1	-1	-1	"b1 & !b102"	""	""	"b102   "	""	""	""	0x0000000000000000	0	""	""	0	1	0x1100	0x0000	"EOR"
"misn"	163	"Ferry Passengers to <DST>"	10013	0	0	-1	50	10000	-1	6	-2	0	0	0x0000	15000	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	6002	-1	8007	-1	-1	-1	-1	-1	-1	-1	-1	-1	""	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x0180	0x0000	"EOR"
"misn"	164	"Ferry Passengers to <DST>"	10000	0	0	-1	50	10013	-1	6	-2	0	0	0x0000	15000	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	6002	-1	8007	-1	-1	-1	-1	-1	-1	-1	-1	-1	""	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x0180	0x0000	"EOR"
"misn"	165	"Ferry Passengers to <DST>"	10013	0	0	-1	50	10000	-1	6	-2	0	0	0x0000	15000	-1	-1	-1	-1	-1	-1	0	-1	-1	0	-1	6002	-1	8007	-1	-1	-1	-1	-1	-1	-1	-1	-1	""	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x0180	0x0000	"EOR"
"misn"	166	"Smuggle Saalian brandy to <DST>"	147	1	0	100	25	10004	-1	9	-5	0	0	0x0001	250000	5	-6	129	-1	-1	10002	1	128	-5	0	5007	6016	-1	8008	-1	-1	-1	-1	-1	-1	-1	-1	127	"!b2"	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x0130	0x0000	"EOR"
"misn"	167	"Defend <RST>"	10013	1	1	100	25	-1	-4	-1	-1	-1	-1	0x0000	100000	4	-1	146	6	-1	-1	1	-1	-1	0	-1	6017	-1	-1	9004	-1	-1	-1	-1	5	145	-3	-1	""	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x1000	0x0000	"EOR"
"misn"	168	"Escort Convoy to <RST>"	10013	1	1	200	10	-1	10013	-1	-1	-1	-1	0x0000	40000	5	-6	148	3	1	-1	1	-1	-1	0	-1	6018	-1	-1	9005	-1	-1	-1	-1	4	144	-1	-1	""	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x0100	0x0000	"EOR"
"misn"	169	"UE: Delivery to <DST>"	10000	0	1	-1	25	142	-1	1000	-10	0	0	0x0000	15000	-1	-1	-1	-1	-1	-1	0	0	3	0	-1	6015	-1	8009	-1	-1	-1	-1	-1	-1	-1	-1	-1	"b102 & !b105"	""	""	"b105   "	""	""	""	0x0000000000000000	0	""	""	0	1	0x0100	0x0000	"EOR"
"misn"	170	"UE: Delivery to <DST>"	10000	0	1	-1	25	142	-1	1000	-10	0	0	0x0000	15000	-1	-1	-1	-1	-1	-1	0	0	3	0	-1	6015	-1	8010	-1	-1	-1	-1	-1	-1	-1	-1	-1	"b105 & !b106"	""	""	"b106   "	""	""	""	0x0000000000000000	0	""	""	0	1	0x0100	0x0000	"EOR"
"misn"	171	"UE: Delivery to <DST>"	10000	0	1	-1	25	142	-1	1000	-10	0	0	0x0000	15000	-1	-1	-1	-1	-1	-1	0	0	3	0	-1	6015	-1	8011	-1	-1	-1	-1	-1	-1	-1	-1	-1	"b106 & !b107"	""	""	"b107   "	""	""	""	0x0000000000000000	0	""	""	0	1	0x0100	0x0000	"EOR"
"misn"	172	"Rescue Voinian Defector"	10000	1	1	400	25	-1	148	7	1	2	1	0x0000	100000	1	136	147	5	-1	10003	0	0	20	0	5008	6019	7004	-1	9006	9900	-1	-1	-1	4	141	136	-1	"b107 & !b131"	""	""	"b5 b131  "	"b131 "	""	""	0x0000000000000000	0	""	""	0	1	0x1300	0x0000	"EOR"
"misn"	173	"Transport Defector to <DST>"	148	1	1	400	100	191	-1	7	1	0	0	0x0000	50000	4	-6	140	-1	1	-1	1	0	10	0	-1	6020	-1	8012	-1	-1	-1	-1	-1	-1	-1	0	-1	"b5 & !b108"	""	""	"b108   "	""	""	""	0x0000000000000000	0	""	""	0	1	0x1184	0x0000	"EOR"
"misn"	174	"Rescue UE Agent"	148	1	16	800	75	183	-4	10	1	1	1	0x0000	50000	4	-3	144	-1	-1	-1	0	0	5	0	5009	6021	7004	-1	9007	-1	-1	-1	-1	-1	-1	-1	-1	"b1 & !b109"	""	""	"b109   "	""	""	""	0x0000000000000000	0	""	""	0	1	0x1100	0x0000	"EOR"
"misn"	175	"Locate Raiding Party"	148	1	1	-1	100	-1	-4	-1	-1	-1	-1	0x0000	25000	5	176	144	4	-1	10004	1	0	5	0	5010	6022	-1	-1	9008	-1	-1	-1	-1	-1	-1	-1	-1	"b109 & !b110"	""	""	"b110   "	""	""	""	0x0000000000000000	0	""	""	0	1	0x0004	0x0000	"EOR"
"misn"	176	"Destroy Renegade Raiders"	148	1	1	-1	100	-1	152	-1	-1	-1	-1	0x0000	-30142	8	142	146	6	-1	-1	0	0	10	0	-1	6023	-1	-1	9009	-1	-1	-1	-1	3	229	142	-1	"b110 & !b111"	""	""	"b111   "	""	""	""	0x0000000000000000	0	""	""	0	1	0x1024	0x0000	"EOR"
"misn"	177	"Attack Renegade Base"	152	1	0	-1	100	-1	148	-1	-1	-1	-1	0x0000	500000	8	171	149	6	-1	-1	0	0	50	0	-1	6024	-1	-1	9010	-1	-1	-1	-1	3	229	171	-1	"b111 & !b7"	""	""	"b7   "	""	""	""	0x0000000000000000	0	""	""	0	1	0x1000	0x0000	"EOR"
"misn"	178	"Investigate Abduction"	159	1	256	6400	65	187	-1	11	0	0	0	0x0000	0	-1	-1	-1	-1	-1	-1	0	-1	0	0	5011	6025	-1	8013	-1	-1	-1	-1	-1	3	144	-1	-1	"b2 & !b112"	""	""	"b112   "	""	""	""	0x0000000000000000	0	""	""	0	1	0x1012	0x0000	"EOR"
"misn"	179	"Investigate Abduction"	187	1	0	-1	100	-1	184	-1	-1	-1	-1	0x0000	0	4	180	149	4	-1	-1	0	-1	0	0	5012	6026	-1	-1	9011	-1	-1	-1	-1	-1	-1	-1	-1	"b112 & !b113"	""	""	"b113   "	""	""	""	0x0000000000000000	0	""	""	0	1	0x1010	0x0000	"EOR"
"misn"	180	"Investigate Abduction"	184	1	0	-1	100	-1	175	-1	-1	-1	-1	0x0000	0	4	180	149	0	-1	-1	0	-1	0	0	-1	6027	-1	-1	9012	-1	-1	-1	-1	-1	-1	-1	-1	"b113 & !b114"	""	""	"b114   "	""	""	""	0x0000000000000000	0	""	""	0	1	0x1004	0x0000	"EOR"
"misn"	181	"Investigate Abduction"	187	1	0	-1	100	-1	148	12	1	2	1	0x0000	2500000	1	177	150	2	-1	-1	0	0	200	0	5013	6028	-1	-1	9013	9901	-1	-1	-1	4	151	177	-1	"b114 & !b115"	""	""	"b6 b115  "	"b115 "	""	""	0x0000000000000000	0	""	""	0	1	0x1016	0x0000	"EOR"
"misn"	182	"Aid the Voinians!"	130	1	0	100	50	-1	-4	5	20	2	1	0x0000	-10129	1	134	135	2	-1	-1	1	0	-64	0	5016	6031	-1	-1	9016	-1	-1	-1	-1	2	128	132	-1	"!b1001 & !b125"	""	""	"b125   "	""	""	""	0x0000000000000000	0	""	""	0	1	0x1002	0x0000	"EOR"
"misn"	183	"Observe Voinian Research Base"	128	1	0	-1	100	-1	-4	-1	-1	-1	-1	0x0000	0	1	189	157	4	-1	10005	0	128	25	0	5014	6029	-1	-1	9014	-1	-1	-1	-1	4	141	189	127	"b2 & !b104"	"g145"	""	"b104   "	""	""	""	0x0000000000000000	0	""	""	0	1	0x1270	0x0000	"EOR"
"misn"	184	"Destroy Voinian Dreadnought"	10000	1	16	6400	25	-1	136	-1	-1	-1	-1	0x0000	2500000	1	160	157	0	-1	-1	1	0	300	0	5015	6030	-1	-1	9015	-1	-1	-1	-1	4	138	160	-1	"b104 & !b116"	""	""	"b116   "	""	""	""	0x0000000000000000	0	""	""	0	1	0x1244	0x0000	"EOR"
"misn"	185	"Destroy Renegade Fleet"	170	1	64	1600	75	-1	-4	-1	-1	-1	-1	0x0000	50000	10	170	158	4	-1	-1	1	0	5	0	5017	6032	-1	-1	9017	-1	-1	-1	-1	-1	-1	-1	-1	"b2 & !b117"	""	""	"b117   "	""	""	""	0x0000000000000000	0	""	""	0	1	0x1200	0x0000	"EOR"
"misn"	186	"Investigate <DST>"	170	1	0	-1	100	174	-4	13	0	0	0	0x0000	50000	5	-3	158	-1	-1	-1	0	0	25	0	5018	6033	-1	8014	9018	-1	-1	-1	-1	-1	-1	-1	-1	"b117 & !b118"	""	""	"b118   "	""	""	""	0x0000000000000000	0	""	""	0	1	0x1110	0x0000	"EOR"
"misn"	187	"Transport UE Agent to <DST>"	170	1	0	-1	100	174	-4	10	1	0	0	0x0000	100000	5	-3	158	-1	-1	-1	0	0	30	0	5019	6034	-1	8015	9019	-1	-1	-1	-1	-1	-1	-1	-1	"b118 & !b119"	""	""	"b119   "	""	""	""	0x0000000000000000	0	""	""	0	0	0x1190	0x0000	"EOR"
"misn"	188	"Defend <RST>"	170	1	0	-1	50	-1	-4	-1	-1	-1	-1	0x0000	200000	6	-4	146	6	-1	-1	1	0	40	0	-1	6035	-1	-1	9020	-1	-1	-1	-1	6	158	-3	-1	"b119 & !b120"	""	""	"b120   "	""	""	""	0x0000000000000000	0	""	""	0	0	0x1004	0x0000	"EOR"
"misn"	189	"Rescue UE Agent"	170	1	0	-1	100	181	-4	14	0	1	1	0x0000	200000	5	170	158	-1	-1	-1	0	0	100	0	-1	6036	7005	-1	8016	-1	-1	-1	20	-1	-1	-1	-1	"b120 & !b121"	""	""	"b121   "	""	""	""	0x0000000000000000	0	""	""	0	0	0x1104	0x0000	"EOR"
"misn"	190	"Defend <RST>"	170	1	0	-1	100	-1	-4	-1	-1	-1	-1	0x0000	300000	12	-4	159	6	-1	-1	1	0	100	0	5020	6042	-1	-1	9021	-1	-1	-1	-1	1	160	-3	-1	"b121 & !b122"	""	""	"b122   "	""	""	""	0x0000000000000000	0	""	""	0	0	0x1004	0x0000	"EOR"
"misn"	191	"Capture Renegade Leader"	170	1	0	-1	100	-1	-4	15	1	2	1	0x0000	500000	1	181	149	2	-1	10006	0	0	100	0	5021	6037	-1	-1	9022	-1	-1	-1	-1	5	159	170	-1	"b122 & !b123"	""	""	"b123   "	""	""	""	0x0000000000000000	0	""	""	0	0	0x1214	0x0000	"EOR"
"misn"	192	"Meet with Freedom Fighters"	170	1	0	-1	100	174	-4	16	1	0	0	0x0000	500000	6	170	159	-1	0	-1	0	0	150	0	-1	6038	-1	8018	9023	-1	-1	-1	-1	6	146	181	-1	"b123 & !b124"	""	""	"b124   "	""	""	""	0x0000000000000000	0	""	""	0	0	0x1190	0x0000	"EOR"
"misn"	193	"Destroy Renegade Fleet"	170	1	0	-1	100	-1	174	-1	-1	-1	-1	0x0000	2000000	8	-4	149	0	-1	-1	1	13	500	0	-1	6039	-1	-1	9024	-1	-1	-1	-1	6	161	-3	-1	"b124 & !b12"	""	""	"b12   "	""	""	""	0x0000000000000000	0	""	""	0	1	0x1144	0x0000	"EOR"
"misn"	194	"Defend Emalghia"	194	1	0	-1	100	-1	-4	-1	-1	-1	-1	0x0000	150000	4	-4	132	6	-1	-1	1	22	50	0	5023	6040	-1	-1	9025	-1	-1	-1	-1	6	165	-3	-1	"!b126"	""	""	"b126   "	""	""	""	0x0000000000000000	0	""	""	0	1	0x1004	0x0000	"EOR"
"misn"	195	"Defend Emalghia"	194	1	4	100	20	-1	-4	-1	-1	-1	-1	0x0000	150000	4	-4	132	6	-1	-1	1	22	45	0	-1	6040	-1	-1	9025	-1	-1	-1	-1	6	165	-3	-1	""	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x1004	0x0000	"EOR"
"misn"	196	"Relay Message to UE Government"	196	1	64	1600	100	128	-1	17	0	0	0	0x0000	50000	-1	-1	-1	-1	-1	-1	0	0	50	0	5022	6041	-1	8019	9026	-1	-1	-1	-1	-1	-1	-1	-1	"b126 & !b127"	""	""	"b127   "	""	""	""	0x0000000000000000	0	""	""	0	1	0x1002	0x0000	"EOR"
"misn"	197	"Transport Ambassador to <DST>"	128	1	0	-1	100	194	-1	18	1	0	0	0x0000	50000	-1	-1	-1	-1	-1	-1	0	22	60	0	-1	6043	-1	-1	9027	-1	-1	-1	-1	2	141	10001	-1	"b127 & !b128"	""	""	"b128   "	""	""	""	0x0000000000000000	0	""	""	0	1	0x11D0	0x0000	"EOR"
"misn"	198	"Attack Romit"	196	1	64	25600	50	-1	204	-1	-1	-1	-1	0x0000	2000000	5	205	132	0	-1	-1	0	22	500	0	5024	6044	-1	-1	9028	-1	-1	-1	-1	8	164	205	-1	"b128 & !b129"	""	""	"b129   "	""	""	""	0x0000000000000000	0	""	""	0	1	0x1000	0x0000	"EOR"
"misn"	199	"Attack Avann"	204	1	0	-1	100	-1	136	-1	-1	-1	-1	0x0000	4000000	6	157	132	0	-1	-1	0	0	1000	0	5025	6045	-1	-1	9029	-1	-1	-1	-1	4	140	157	-1	"b129 & !b13"	""	""	"b13   "	""	""	""	0x0000000000000000	0	""	""	0	0	0x1004	0x0000	"EOR"
"misn"	200	"Make Contact with Hinwar"	212	1	1	-1	100	210	199	6	1	0	0	0x0000	0	-1	-1	-1	-1	-1	-1	0	-1	0	0	5026	6046	-1	8020	9030	-1	-1	-1	-1	-1	-1	-1	-1	"b13 & !b130"	""	""	"b130   "	""	""	""	0x0000000000000000	0	""	""	0	0	0x1000	0x0000	"EOR"
"misn"	201	"Capture Gualon station"	138	1	0	-1	100	-1	218	19	10	0	1	0x0000	0	5	-4	132	0	-1	-1	1	139	64	0	5027	6047	-1	-1	8021	-1	-1	-1	-1	5	128	162	127	"b130 & !b133"	"g254"	""	"b133   "	""	""	""	0x0000000000000000	0	""	""	0	1	0x1000	0x0000	"EOR"
"misn"	202	"Report to UE High Command"	136	1	0	-1	100	145	-1	-1	-1	-1	-1	0x0000	0	1	-6	138	3	1	10007	1	0	50	0	-1	6049	-1	-1	9033	-1	-1	-1	-1	-1	-1	-1	-1	"b133 & !b14"	""	""	"b14   "	""	""	""	0x0000000000000000	0	""	""	0	1	0x1000	0x0000	"EOR"
"misn"	203	"Defend Krotun"	145	1	0	-1	100	-1	226	-1	-1	-1	-1	0x0000	0	6	243	132	6	-1	-1	0	11	36	0	-1	6048	-1	-1	9032	-1	-1	-1	-1	-1	-1	-1	-1	"b14 & !b132"	""	""	"b132   "	""	""	""	0x0000000000000000	0	""	""	0	1	0x1004	0x0000	"EOR"
"misn"	204	"Aid the Voinians!"	130	1	0	-1	100	-1	-4	-1	-1	-1	-1	0x0000	100000	1	130	147	0	-1	10003	1	1	16	0	5028	6050	-1	-1	9034	-1	-1	-1	-1	4	128	130	-1	"b125 & !b134"	""	""	"b134   "	""	""	""	0x0000000000000000	0	""	""	0	1	0x1040	0x0000	"EOR"
"misn"	205	"Transport Cargo to <DST>"	10001	1	1	-1	50	10001	-1	1000	20	0	0	0x0000	20000	-1	-1	-1	-1	-1	-1	0	1	5	0	-1	6051	-1	8022	-1	-1	-1	-1	-1	-1	-1	-1	-1	"b134 & !b15"	""	""	"b15   "	""	""	""	0x0000000000000000	0	""	""	0	1	0x11C0	0x0000	"EOR"
"misn"	206	"Diplomatic Relations"	235	1	0	-1	100	128	-4	17	0	0	0	0x0000	50000	-1	-1	-1	-1	-1	-1	0	2	16	0	5029	6052	-1	8023	9035	-1	-1	-1	-1	-1	-1	-1	-1	"!b8"	""	""	"b8   "	""	""	""	0x0000000000000000	0	""	""	0	1	0x1000	0x0000	"EOR"
"misn"	207	"Miranu Delivery to <DST>"	234	1	0	-1	100	20001	-4	1000	10	0	0	0x0000	50000	-1	-1	-1	-1	-1	-1	0	2	5	0	5030	6053	-1	8001	9036	-1	-1	-1	-1	-1	-1	-1	-1	"b8 & !b16"	""	""	"b16   "	""	""	""	0x0000000000000000	0	""	""	0	1	0x1100	0x0000	"EOR"
"misn"	208	"Delivery to <DST>"	20001	0	0	-1	50	20001	-1	1000	-10	0	0	0x0000	25000	-1	-1	-1	-1	-1	-1	0	2	1	0	-1	6000	-1	8001	-1	-1	-1	-1	-1	-1	-1	-1	-1	"b16"	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x0100	0x0000	"EOR"
"misn"	209	"Delivery to <DST>"	20001	0	0	-1	50	20001	-1	1000	-10	0	0	0x0000	25000	-1	-1	-1	-1	-1	-1	0	2	1	0	-1	6001	-1	8001	-1	-1	-1	-1	-1	-1	-1	-1	-1	"b16"	""	""	""	""	""	""	0x0000000000000000	0	""	""	0	1	0x0100	0x0000	"EOR"
